LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_6,BILL_AMT1,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,credit_utilization,avg_pay_amt,pay_bill_ratio_avg,max_delay,monthly_burden_ratio,std_pay_bill_ratio,Predicted_Label,Prob_Class_0,Prob_Class_1,True_Label
0.01949604,1,1,1,0.719053185,0,0,0.920664516,0.751743851,0,-0.333501224,0.22654724,-2.130954938,-0.898801785,-1.676919364,-0.872527913,0.03614265,-0.529447097,-0.470975695,0.201271004,1.236860186,-0.696929506,0.322075703,1,0.013225815,0.986774185,1
0.454615599,2,2,2,-0.747647644,0,0,0,0,0,-0.101754214,-0.029580092,0.552354639,0.483321279,0.903965695,1.257201649,0.911588451,-0.326257301,0.995085646,0.436532927,0,0.292278965,0.072972407,0,0.96727169,0.03272831,0
-0.608465579,1,1,2,1.084854877,0,0,0,0,0,0.398685938,0.108288806,0.123683719,0.230132894,0.118805404,0.113618786,0.174643406,0.397098623,0.00624496,-0.019623792,0,0.556159497,-0.064914579,0,0.791601638,0.208398362,0
0.136600547,1,2,2,-0.633773414,0,0,0,0,0,1.859858362,0.848511448,0.616543503,0.483919428,0.539000048,0.515378013,0.435780213,0.486429636,0.553441046,-0.081517351,0,0.169809685,-0.095677346,1,0.095231317,0.904768683,1
0.484827693,1,1,2,-0.636726951,0,0,0,0,0,2.109445866,1.492563288,1.046022481,0.727242028,0.705450836,0.734376749,0.614381127,0.465824941,0.969658635,-0.072730747,0,0.230410707,-0.074956228,0,0.907514447,0.092485553,0
-1.026203115,2,2,2,-1.26236711,0.455658403,-1,-1,-1,-1,-0.327282798,-0.029580092,-2.130954938,-1.733562223,-1.676919364,-1.605527852,-1.425858994,-0.543045529,-0.967611451,0.69045058,0.509247606,-0.323328855,0.138081196,1,0.461863517,0.538136483,1
0.134614555,1,2,1,0,0.455658403,-1,-1,-1,0,-0.418643449,-2.284972427,0.169645571,0.660141761,0.710875919,-0.603945756,0.847399765,-0.548367529,0.491691604,1.369118383,0.509247606,0.098908804,1.780225031,0,0.859246865,0.140753135,0
0.358536398,2,2,2,-0.337162648,-1,-1,-1,0,-1,-0.38405418,-1.319361429,0.89552607,-0.488937242,-0.157735978,-0.210086765,-1.425858994,-0.6257404,-0.177171256,0.98676996,0,-0.694402382,1.650234894,0,0.863071427,0.136928573,0
-0.516820843,2,2,1,0.579250385,0.678785433,0.762510588,0.753295259,0.751743851,0.743348363,0.195378173,0.107136648,-0.030207084,-1.733562223,0.296827005,-1.605527852,0.148688113,0.367274712,-0.217773099,-0.071967615,1,0.057308461,-0.046313265,1,0.001544008,0.998455992,1
-0.608465579,2,1,2,0.216728087,0,0,0,-1,0,0.336223662,0.108288806,0.785935635,-0.238970144,0.296585983,-0.150869088,-0.128917569,0.129756584,0.048530012,0.093376139,0,0.621718254,0.75976397,0,0.920644269,0.079355731,0
-0.15780864,2,2,1,0.580928959,0,0,0,0,0,0.353153466,0,-0.059272941,-0.040135746,-0.002692814,0.104836928,0.09661662,0.177512822,-0.158721637,-0.086466654,0,-0.32416032,-0.092521017,0,0.951960905,0.048039095,0
-1.014850184,1,2,1,0.271571199,0.445588374,-1,-1,-1,-1,-0.408831142,-2.262068499,-2.130954938,-1.733562223,-1.676919364,-1.605527852,-1.425858994,-0.667692536,-2.194647198,-0.161094292,0.497993258,-1.073476393,-0.099794359,1,0.000491228,0.999508772,1
-0.853837636,1,2,1,0.525627896,0,0,0.753295259,0,0,-0.06071339,0.220468203,-2.130954938,-0.238970144,-0.157735978,-0.233848336,-0.190517652,0.44113856,-0.436568862,-0.062189525,1,0.292821067,-0.031247714,0,0.610361699,0.389638301,1
-0.15780864,1,1,2,-0.864983754,0,0,0,0,0,0.631208677,0.138353734,0.031114582,0.035070524,0.118805404,-0.00829202,-0.19641117,0.288000933,-0.159822159,-0.101282915,0,-0.325361036,-0.090344414,0,0.917484313,0.082515687,0
-0.685763121,1,2,2,-0.520258204,0.386350057,0,0,0,0.743348363,-0.110386537,-0.197796046,-0.141113504,-0.232702602,0.053707744,-0.090924839,-1.425858994,0.229627619,-0.399408249,-0.040649531,1,0.118407743,-0.050090902,1,0.00231244,0.99768756,1
-0.853837636,1,3,2,0.92080798,0.895911216,0,0,0,0,0.380585141,-0.092403807,0.051028501,-0.10540038,0.118805404,1.509724631,-0.129842286,0.748771565,0.676769018,0.175123357,1,1.541798736,0.429147709,1,0.170189987,0.829810013,1
0.391534421,1,2,2,-0.636726951,0,0,0,0,0,0.878815492,1.492563288,0.407693607,0.369743379,0.43047544,0.283616202,0.240469872,0.093342611,0.562262298,-0.038581589,0,-0.102148896,-0.027325692,0,0.928676742,0.071323258,0
-0.853837636,2,2,2,-1.26236711,0,0,-1,-1,-1,-0.056587681,-2.284972427,-2.130954938,-1.733562223,-1.676919364,-1.605527852,-1.425858994,-0.343931899,-2.205168593,-0.161355007,0,-1.073932701,-0.099869115,0,0.82687678,0.17312322,0
-0.281620099,2,2,1,0.876713371,0.455658403,-1,-1,-1,-1,-0.418055718,-2.284972427,-2.130954938,0.076740278,0.206591185,0.67881439,0.302952782,-0.590937954,0.032798781,2.073437344,0.509247606,0.058956167,1.822929622,0,0.88197001,0.11802999,1
-0.467775694,2,1,2,-0.917020769,0,0,0,0,-0.452981385,0.63959026,0.170101007,-0.193399664,-0.399080329,-0.33073111,-0.633090671,-1.30252175,0.343314133,-0.49186547,-0.111862723,0,-0.378092999,-0.080165468,1,0.013666248,0.986333752,1
-0.853837636,1,1,1,-0.160826145,0,0,0.753295259,0,0,0.098641176,0.316219742,-2.130954938,-0.428059417,-0.345372125,-1.085556309,-1.425858994,0.548405397,-0.60643156,-0.103233413,1,-0.007408224,-0.040255943,0,0.757579059,0.242420941,1
-0.608465579,2,2,1,0.347308094,-1,-1,-1,-1,-1,-0.405666916,-0.860033345,-0.766603973,-0.5708964,-0.484022889,-0.463028009,-0.398156966,-0.641657026,-0.905767939,1.577129962,-1.12555572,-0.690234794,-0.099869115,0,0.612415306,0.387584694,1
-0.351271618,1,2,2,-0.864983754,0.455658403,-1,-1,-1,-1,-0.418055718,-2.284972427,-0.72682833,-1.733562223,-1.676919364,-1.605527852,-1.425858994,-0.668795815,-1.465482054,1.558855522,0.509247606,-1.026511821,1.784535483,0,0.638169249,0.361830751,0
0.247694087,2,2,1,0.889564201,-1,-1,-1,-1,-1,-0.417777457,-2.284972427,-0.207643591,-1.733562223,-0.062978016,-1.605527852,-1.402361022,-0.663440813,-0.855760417,1.579200999,-1.12555572,-0.957191995,1.819271892,1,0.062223623,0.937776377,1
-1.026203115,2,3,1,0.147455335,0,0,0.753295259,0,0,-0.015555435,0.258257559,-2.130954938,-0.323018289,-0.217920702,-0.294906221,-0.257104301,0.659465143,-0.474162149,-0.06694871,1,0.60606201,-0.036230051,0,0.599334958,0.400665042,0
-0.102035033,2,2,2,-1.121555117,0,0,0,0,0,1.341936899,0.720540895,0.552354639,0.483321279,0.118805404,1.257201649,0.726135872,0.419823642,0.853349205,0.025808957,0,0.861235246,0.253504375,0,0.937772651,0.062227349,0
0.725368904,1,1,2,-0.078618379,-1,0.762510588,0,0,0,-0.284893081,-2.284972427,-0.35754819,0.230132894,-1.676919364,0.515374486,0.326682662,-0.59964056,-0.070106604,0.407710602,1,-0.777241478,0.260626521,0,0.843924891,0.156075109,0
0.454615599,2,1,1,0.963609725,0.455658403,-1,-1,-1,-1,-0.418055718,-0.029580092,-0.620208955,-0.748362225,-1.676919364,-1.605527852,-1.425858994,-0.665268601,-0.835833662,1.577785184,0.509247606,-0.980812498,1.821977358,0,0.721199384,0.278800616,0
-0.10678871,1,2,1,-0.507532963,0.725884292,-0.386202925,0,-0.613797075,-0.386202925,-0.297946092,3.861673212,0.260522749,1.612997993,-0.101234282,2.081157658,0.218270941,0.267517986,2.491825547,1.104584432,0.81046999,1.59063522,1.374642887,1,0.000119057,0.999880943,1
-0.351271618,1,3,2,-0.636726951,0,0,0,0,0,0.384953264,-0.085557368,0.34164167,-0.238970144,-0.157735978,-0.150869088,-0.128917569,0.290876691,-0.24551588,-0.090813011,0,-0.215011311,-0.090054309,0,0.907077158,0.092922842,0
0.962451149,1,1,1,0.87131758,-1,-1,-1,-1,-1,-0.418055718,-2.284972427,-2.130954938,-1.733562223,-1.676919364,-1.605527852,-1.425858994,-0.672407241,-2.205168593,-0.161355007,-1.12555572,-1.073932701,-0.099869115,1,0.055253756,0.944746244,1
-0.281620099,1,2,1,0.147455335,0,0,0,-1,-1,0.036181178,-0.187665821,1.249156406,0.457334431,0.863443427,-0.084332548,-1.425858994,-0.223269476,0.48580956,0.476884454,0,0.681088108,0.506895253,0,0.860632523,0.139367477,0
-0.538565719,1,1,1,-0.101379356,-1,-1,-1,-1,-1,-0.364039825,-0.012180345,0.630890253,0.700121557,-0.135039872,0.752806705,0.57386606,-0.396631436,0.564086964,1.920145639,-1.12555572,1.128035778,1.080301426,1,0.003634073,0.996365927,1
-0.608465579,1,2,2,0.876713371,0,0,0,0,0,0.99334173,0.192850654,0.18632253,0.163963313,0.903965695,0.30682494,0.224047131,1.045996709,0.342021807,-0.081106577,0,1.03224054,-0.059764557,0,0.660579347,0.339420653,1
0.358536398,2,1,2,0.283288418,0,0,0,0,0,2.693334694,1.018598449,0.829758158,0.433616603,0.50952808,0.491173061,0.427313579,0.482863168,0.608843892,-0.097179489,0,-0.020298714,-0.093067568,0,0.854553342,0.145446658,0
-1.281037767,1,2,2,-1.26236711,0,0,0,-1,-1,-0.289228346,-0.326229269,-0.345724828,0.23452501,-1.676919364,-0.150869088,-1.425858994,-0.114771438,-0.463408383,0.717257517,0,1.227188554,0.707003288,0,0.540662251,0.459337749,0
0.252764482,1,1,2,0.283288418,-1,-1,-1,-1,-1,-0.378291398,0.463413449,0.924901061,-1.733562223,-1.676919364,-1.605527852,0.160310062,-0.627022143,0.03361719,1.719563833,-1.12555572,-0.481961193,1.824363859,0,0.880357864,0.119642136,0
-0.351271618,1,2,1,0.544414344,0.895911216,0.762510588,0.753295259,0.751743851,0.743348363,0.501319109,0.126155231,0.016891358,0.088926665,0.185965193,0.165050812,-0.269838457,0.461815659,-0.1008799,-0.095171988,1,-0.025235584,-0.08357935,1,0.015785432,0.984214568,1
0.423538156,2,2,1,-0.24690361,0,0,0,0,0,1.166897744,0.42134058,0.48323117,0.483321279,0.43047544,0.515374486,0.385076681,0.160052524,0.414005027,-0.077749917,0,-0.276155574,-0.093295483,0,0.948623224,0.051376776,0
0.175587205,2,2,1,0,-1,-1,-1,-1,-1,-0.246324194,-2.284972427,-2.130954938,-1.733562223,-0.341342134,-1.605527852,-1.425858994,-0.641028698,-1.372981745,-0.030800024,-1.12555572,-1.044487342,1.796139431,0,0.675790366,0.324209634,1
-0.688831255,1,2,2,0.378239282,0.531169785,-1,0.753295259,0.751743851,-1,-0.405666916,-0.543398893,-2.130954938,-1.733562223,-1.676919364,-1.605527852,-1.425858994,-0.639598125,-1.294220946,0.563780404,1,-0.902653151,0.545975033,1,0.004186496,0.995813504,1
-1.026203115,1,2,1,0.784376329,0.455658403,0.762510588,0.753295259,0,0,-0.242634439,-0.967976141,-0.35754819,-0.238970144,-1.676919364,-1.605527852,0.285228438,-0.079213075,-0.509956425,0.212820502,1,0.537111263,0.803395328,1,0.475315774,0.524684226,0
-0.904883443,2,2,1,0.198915812,3.366629592,2.340678715,2.013293612,1.713058498,1.0745583,0.007644061,-2.284972427,-2.130954938,-0.305219224,-1.676919364,-1.605527852,-0.941922421,0.510703527,-1.114856761,-0.140528561,3.74032463,-0.663824199,-0.068705746,1,0.00659088,0.99340912,1
0.029799579,2,1,2,-0.821978386,1.16776584,0.979861833,0.753295259,0.751743851,0.743348363,1.605870339,0.868257213,0.596923948,0.502608471,0.549996245,0.525889787,0.45051474,0.616576559,0.568299908,-0.085656193,1.302453104,0.326055525,-0.090880657,1,0.001976847,0.998023153,1
-0.281620099,2,2,1,-0.688733479,0,0,0,0,0,0.951337992,0.418264021,0.230638535,0.213649471,0.277191404,0.216291353,0.224566973,0.56651763,0.149628128,-0.087925681,0,0.219459783,-0.093321829,1,0.170174961,0.829825039,1
0.175587205,2,3,2,-0.531659974,0,0,0,0,0,2.114701725,0.833755859,0.699065769,0.337635686,0.47244729,0.467648232,-0.594801863,0.560856908,0.389428373,-0.108433311,0,-0.064847574,-0.081437856,0,0.887124723,0.112875277,0
-0.608465579,2,3,2,-0.337162648,0,0,0,0.751743851,-1,-0.087566677,-0.327590547,-0.001922986,-1.733562223,0.591835388,-0.405148513,-1.425858994,-0.244595772,-0.257876201,0.223486804,1,0.136764994,0.96632246,0,0.573907724,0.426092276,1
-1.026203115,1,2,1,0.831259795,-1,0,0,-1,-1,-0.205534553,-0.236607484,-2.130954938,-1.733562223,-1.676919364,-1.605527852,-1.425858994,-0.177424035,-1.099923407,-0.040080679,0,-0.521929266,-0.029481457,1,0.422745991,0.577254009,0
0.358536398,1,1,2,-0.078618379,0,0,0,0,0,0.531176079,0,0.076078625,0.045683696,0.118805404,0.113618786,0.09661662,-0.079342487,-0.088029489,-0.089239284,0,-0.637179143,-0.097029237,0,0.963642459,0.036357541,0
0.391534421,2,2,1,0.075281723,-1,-1,-1,-1,-1,-0.296214977,0.879415733,0.540062647,0.546434743,0.230198777,0.425921191,0.430693687,-0.593128603,0.481949356,1.556798917,-1.12555572,-0.182932897,0.31905443,0,0.787739682,0.212260318,0
-1.026203115,2,2,2,0.580928959,0,0,0,0,0,-0.033631338,-0.230650025,-0.191193977,-0.546073882,0.630813847,0.283616202,0.844778326,0.633690717,0.369109293,0.239596709,0,1.538921493,0.176041408,0,0.869488186,0.130511814,0
-0.908956201,2,1,2,-1.26236711,0,0,0,0.51135324,0.505642438,-0.262753624,-0.284850991,-0.094293055,-0.296141601,-1.676919364,-1.250644892,-0.374239397,0.040453962,-0.632803378,0.009621496,1.324767375,0.059988673,0.019952482,1,0.006483594,0.993516406,1
-0.26069646,2,3,1,0.72611527,0,0,0,0,0,-0.271022979,-0.33784181,-0.230079848,-0.180112332,-0.392594912,-0.44001747,-0.378159213,-0.372119791,-0.573451099,0.019158973,0,-0.639268823,-0.015563007,1,0.077391232,0.922608768,1
-0.608465579,1,2,1,0.876713371,0.455658403,0.762510588,0,0,0,-0.091613167,-2.284972427,-0.001922986,0.045683696,0.118805404,0.515374486,-1.425858994,0.143508984,-0.157936538,0.014696411,1,0.295482499,0.009507582,1,0.384643788,0.615356212,1
-0.786481809,1,3,1,0.996649879,0.895911216,0.762510588,0.753295259,0.751743851,0.743348363,-0.047489047,-0.124473869,-0.146807959,-0.222625084,-0.132807492,-1.605527852,0.031378069,0.3714543,-0.40320058,-0.055923069,1,0.234999215,-0.057575446,1,0.012928718,0.987071282,1
-0.377712608,2,2,2,-0.517638568,-0.658073695,0,0,0,0,0.750406161,0.225204001,0.220513785,0.205265001,0.23522198,0.279974909,0.189242886,0.666022777,0.107289546,-0.092758804,0,0.307974273,-0.090867858,1,0.053802867,0.946197133,1
0.391534421,2,2,2,-0.636726951,-1,-1,-1,0.751743851,0,-0.31594352,-2.284972427,-0.29887395,-1.733562223,-0.157735978,-0.388094715,-0.128917569,-0.643114354,-0.72087113,0.458091334,1,-0.943205032,1.812264491,0,0.691721813,0.308278187,1
0.091832672,2,1,1,0.283288418,-1,-1,-1,-1,-1,-0.314471804,0.53071084,0.671967171,1.269145461,-1.676919364,0.992379083,0.081925999,-0.447934485,0.785794003,1.078758668,1,0.50841393,0.684962394,0,0.791194152,0.208805848,0
-0.876269627,2,3,1,0.154676695,0.261485112,0,0.533434751,0.751743851,0,-0.04224188,0.22597165,-0.151576393,-1.733562223,-0.249723396,0.117293329,-1.425858994,0.490632027,-0.370895822,-0.048930449,1,0.490868801,-0.015783615,1,0.00118176,0.99881824,1
0.358536398,2,1,2,0.876713371,0.895911216,0.762510588,-1,-1,-1,-0.413857767,-2.284972427,-0.311580571,-1.733562223,0.143393839,-1.605527852,0.230091302,-0.662739202,-0.472111861,2.899643599,1,-0.847618715,1.827201682,0,0.522352072,0.477647928,1
0.047040654,1,1,2,-0.160826145,-1,-1,-1,-1,-1,-0.390066371,1.155410587,-2.130954938,0.535119795,-1.497680022,0.613967344,0.326582153,-0.56312826,0.382532931,1.535968216,1,0.075297588,1.820803091,0,0.783327576,0.216672424,0
0.471649504,1,1,1,0.578926547,0.455658403,-1,-1,-1,-0.036209286,-0.418832043,-2.284972427,-2.090450123,1.145501472,-1.676919364,-1.605527852,-1.425858994,-0.60281818,0.055494384,0.818667841,0.509247606,-0.599104924,1.837374402,1,0.054795007,0.945204993,1
-0.608465579,2,2,2,-0.636726951,0.895911216,0.762510588,0.753295259,0.751743851,0,0.403334432,0,-2.130954938,0.289952651,-1.676919364,0.007136258,0.245084734,0.595977837,-0.208473152,-0.091942877,1,0.214918449,-0.057477312,1,0.301357696,0.698642304,1
-0.15780864,1,2,1,-0.337162648,0.895911216,0.762510588,0.753295259,0.751743851,0.743348363,0.965247888,0.871255469,0.375360039,0.230132894,0.31151357,0.283616202,0.240469872,0.520077228,0.310972925,-0.078444611,1,0.256918554,-0.074979795,1,0.190585163,0.809414837,1
0.391534421,1,1,2,-0.078618379,0,0,0,0,0,1.443977659,0.83794171,0.552354639,0.579700558,0.710725847,0.67953213,0.469401449,0.322290047,0.657510243,-0.073421639,0,-0.002945871,-0.090236853,0,0.9490793,0.0509207,0
0.279533146,1,2,1,-0.155198197,0.704354822,0.860657891,0.849802057,0.751743851,0,2.463838451,-2.284972427,1.057857438,-1.733562223,0.598185593,0.552607271,0.441093463,0.622875809,0.408018995,-0.118426771,1.136575967,-0.135140431,-0.073183492,1,0.000611359,0.999388641,1
-0.102035033,1,2,2,-0.864983754,0.895911216,0.762510588,0,0,0,1.302858091,-2.284972427,0.552354639,0.254494518,0.422549997,0.388574935,0.09661662,0.540800299,0.13850005,-0.104745965,1,-0.039199921,-0.076150916,1,0.338642384,0.661357616,0
0.062226953,1,1,1,0.758551907,-1,-1,-1,-1,-1,-0.387764346,-2.284972427,-0.121816943,0.086688936,-0.278817099,0.05533414,0.796095822,-0.636407017,0.162144817,3.807134587,-1.12555572,-0.176785392,1.765767731,1,0.170189171,0.829810829,1
0.047040654,2,1,2,0.686009108,-1,-1,-1,-1,-1,-0.368350456,-1.355119488,-2.130954938,-1.733562223,-1.676919364,-0.456051084,-1.425858994,-0.661635898,-1.424871446,0.219193642,-1.12555572,-1.044487374,1.781438267,0,0.894321478,0.105678522,0
-0.853837636,2,3,2,-0.78908802,0.895911216,0.273976713,0.270665565,0.751743851,0,0.038949892,-0.045532613,-0.02061177,-0.202906517,-1.676919364,-0.12515844,-0.106194941,0.548447834,-0.374771545,-0.067070625,1,0.40377405,-0.045803013,1,0.016073181,0.983926819,1
-0.608465579,2,2,1,0,0,0,0,0,0,1.063099299,0.011523252,0.24679785,-0.009628133,0.102897633,0.109553847,0.051223882,0.734809624,-0.076755619,-0.092397605,0,0.425099287,-0.08241081,0,0.76007485,0.23992515,0
0.289242979,1,2,2,0.147455335,-1,-1,-1,0,-1,-0.294252003,0.985482947,1.3297529,0.579700558,-1.676919364,1.367543081,-0.128917569,-0.458349917,0.944725061,1.054376,0,0.435640519,0.676029439,0,0.934573885,0.065426115,0
-0.608465579,2,3,1,0.525627896,0,0,0.753295259,0,0,0.103256316,0.356705831,-2.130954938,-0.008172646,-0.144413014,0.238295478,-1.425858994,0.375681729,-0.26190324,-0.068112748,1,0.130433037,-0.035302413,0,0.722898331,0.277101669,0
-1.026203115,1,2,2,-1.101239496,-1,-1,-1,-1,0.441941807,-0.14184603,-2.198588015,-0.637621063,1.292803173,-1.060933839,0.083489277,0.294753798,0.445056424,0.418093962,0.434460579,0.594528527,1.545296615,1.675577613,1,0.028079604,0.971920396,1
0.429524361,2,1,1,0.570267443,0.978645484,0.762510588,0.753295259,0.751743851,0.743348363,-0.355604356,-2.284972427,-2.130954938,-1.733562223,-1.676919364,-1.605527852,-1.425858994,-0.633414557,-2.205168593,-0.161355007,1.092046388,-1.073932701,-0.099869115,1,0.001374742,0.998625258,1
0.091832672,2,3,2,-0.747647644,0,0,0.753295259,-1,-1,-0.044734149,1.130936983,-2.130954938,1.201575451,0.471114444,0.20570608,-1.425858994,-0.378377931,0.583433994,0.544853392,1,0.262444113,0.279333811,0,0.805397956,0.194602044,0
-0.608465579,1,2,3,0.876713371,0,0,0,0,0,0.032841393,-0.197796046,-0.155648881,0.077566658,-1.676919364,-0.150869088,-0.128917569,0.208628593,-0.393813513,-0.060820304,1,-0.072044974,-0.061034184,0,0.790200934,0.209799066,0
0.840301396,2,1,2,-0.24690361,0,0,0,0,0,3.70306173,1.234302709,1.386610694,0.812526167,0.71192543,0.727982219,1.955737921,0.367770797,1.912771585,0.027470207,0,0.780412578,0.122293689,0,0.891953353,0.108046647,0
-1.278397286,1,3,1,1.327138547,0,0,0,0,0,-0.249850465,-0.280781877,-0.253998905,-0.238531911,-0.685232859,-0.663693318,-0.568100959,0.599852797,-0.662825351,-0.021614184,0,0.881681082,-0.015288492,1,0.162677005,0.837322995,1
-1.026203115,1,1,2,0.283288418,0,0,0,0,0,-0.090935407,-0.125892404,-0.191193977,-0.028422568,-1.676919364,-0.150869088,-0.178309905,0.618594262,-0.432469178,-0.051578269,1,0.684832413,-0.052279751,0,0.651525571,0.348474429,0
0.175587205,2,2,2,0.831259795,-1,0.762510588,-1,-1,-1,-0.342416495,-2.284972427,-0.766603973,-0.017952927,-0.484022889,0.159945512,0.98493271,-0.639888552,0.282009392,3.87079002,1,-0.181282369,1.126104228,0,0.67600484,0.32399516,0
-0.281620099,1,3,2,-0.864983754,0,0,0,0,-1,-0.268536002,-0.333979097,-0.329095976,-1.733562223,-1.676919364,-1.605527852,-0.574461565,-0.52701103,-0.891226794,0.047075396,0,-0.845340954,1.742969721,0,0.735400354,0.264599646,1
-0.15780864,2,2,2,-0.531659974,0.455658403,0.762510588,0,0,0.743348363,1.292942128,-2.284972427,0.407693607,0.369743379,0.814442871,-1.605527852,0.348269005,0.657336353,0.227500382,-0.103439019,1,0.146657111,-0.062961433,0,0.580795365,0.419204635,1
0.642880908,1,1,1,0.464397882,-1,-1,-1,-1,-1,-0.397896377,0.048381316,-0.694902225,-0.159453918,1.512991071,0.61225029,0.195269712,-0.592064664,0.713854554,1.666172253,-1.12555572,-0.167156729,1.438703224,1,0.359962962,0.640037038,1
0,1,2,1,0.831259795,0,0,0,0,0,0.863363605,0.22597165,0.242496353,0.266897281,0.4611331,0.981214885,-1.425858994,0.382149066,0.38904966,-0.067938614,0,0.142442378,-0.040309301,0,0.702952358,0.297047642,0
-0.853837636,1,2,2,0.283288418,-1,-1,-1,-1,-1,-0.407772332,-0.459050888,0.226042941,0.045464711,0.305144282,0.32786175,-0.128917569,-0.455535486,-0.047363212,1.847570036,-1.12555572,0.952060086,0.693682973,0,0.862292057,0.137707943,0
-0.092516219,2,2,1,0.62434621,0.895911216,0.762510588,0.753295259,0,0.743348363,0.476161566,0.176907869,-2.130954938,0.205650491,0.424373077,0.453740124,-1.425858994,0.243149224,0.006096648,-0.079757097,1,-0.129363391,-0.048540213,1,0.005124446,0.994875554,1
0.114647402,1,1,2,-0.478471613,0,0,0,0,0,1.955012515,0.444211777,0.218858202,0.202144999,0.277351789,0.363998166,0.195550631,0.402752146,0.185588984,-0.104353528,0,-0.210773524,-0.087758759,1,0.07564995,0.92435005,1
-1.048561109,1,2,2,0.598778474,0.078603038,0,0.687204674,0,0,-0.149997139,-0.110227396,-0.352134713,-0.146015549,-0.351302424,-0.324072604,0.106019843,0.533942959,-0.378566886,-0.012180867,1,0.837547615,-0.043924259,1,0.001536755,0.998463245,1
